playerID,award,year,lgID,note,pos
bourqra01,Second Team All-Star,1988,NHL,,D
gallage01,Second Team All-Star,1988,NHL,,LW
gretzwa01,Second Team All-Star,1988,NHL,,C
kurrija01,Second Team All-Star,1988,NHL,,RW
macinal01,Second Team All-Star,1988,NHL,,D
vernomi01,Second Team All-Star,1988,NHL,,G
carbogu01,Selke,1988,NHL,,
roypa01,Vezina,1988,NHL,,
brindro01,All-Rookie,1989,NHL,,LW
essenbo01,All-Rookie,1989,NHL,,G
makarse01,All-Rookie,1989,NHL,,RW
modanmi01,All-Rookie,1989,NHL,,C
shawbr01,All-Rookie,1989,NHL,,D
smithge01,All-Rookie,1989,NHL,,D
gretzwa01,Art Ross,1989,NHL,,
makarse01,Calder,1989,NHL,,
ranfobi01,Conn Smythe,1989,NHL,,
bourqra01,First Team All-Star,1989,NHL,,D
hullbr01,First Team All-Star,1989,NHL,,RW
macinal01,First Team All-Star,1989,NHL,,D
messima01,First Team All-Star,1989,NHL,,C
robitlu01,First Team All-Star,1989,NHL,,LW
roypa01,First Team All-Star,1989,NHL,,G
messima01,Hart,1989,NHL,,
lemelre01,Jennings,1989,NHL,shared,
moogan01,Jennings,1989,NHL,shared,
loweke01,King Clancy,1989,NHL,,
hullbr01,Lady Byng,1989,NHL,,
kluzago01,Masterton,1989,NHL,,
bourqra01,Norris,1989,NHL,,
messima01,Pearson,1989,NHL,,
cavalpa01,Plus-Minus,1989,NHL,,
bellobr01,Second Team All-Star,1989,NHL,,LW
coffepa01,Second Team All-Star,1989,NHL,,D
gretzwa01,Second Team All-Star,1989,NHL,,C
neelyca01,Second Team All-Star,1989,NHL,,RW
puppada01,Second Team All-Star,1989,NHL,,G
wilsodo01,Second Team All-Star,1989,NHL,,D
meaghri01,Selke,1989,NHL,,
roypa01,Vezina,1989,NHL,,
belfoed01,All-Rookie,1990,NHL,,G
blakero01,All-Rookie,1990,NHL,,D
fedorse01,All-Rookie,1990,NHL,,C
hodgeke02,All-Rookie,1990,NHL,,RW
jagrja01,All-Rookie,1990,NHL,,LW
weinrer01,All-Rookie,1990,NHL,,D
gretzwa01,Art Ross,1990,NHL,,
belfoed01,Calder,1990,NHL,,
lemiema01,Conn Smythe,1990,NHL,,
belfoed01,First Team All-Star,1990,NHL,,G
bourqra01,First Team All-Star,1990,NHL,,D
gretzwa01,First Team All-Star,1990,NHL,,C
hullbr01,First Team All-Star,1990,NHL,,RW
macinal01,First Team All-Star,1990,NHL,,D
robitlu01,First Team All-Star,1990,NHL,,LW
hullbr01,Hart,1990,NHL,,
belfoed01,Jennings,1990,NHL,,
tayloda01,King Clancy,1990,NHL,,
gretzwa01,Lady Byng,1990,NHL,,
tayloda01,Masterton,1990,NHL,,
bourqra01,Norris,1990,NHL,,
hullbr01,Pearson,1990,NHL,,
fleurth01,Plus-Minus,1990,NHL,tie,
mcsorma01,Plus-Minus,1990,NHL,tie,
chelich01,Second Team All-Star,1990,NHL,,D
leetcbr01,Second Team All-Star,1990,NHL,,D
neelyca01,Second Team All-Star,1990,NHL,,RW
oatesad01,Second Team All-Star,1990,NHL,,C
roypa01,Second Team All-Star,1990,NHL,,G
steveke01,Second Team All-Star,1990,NHL,,LW
grahadi01,Selke,1990,NHL,,
belfoed01,Vezina,1990,NHL,,
amontto01,All-Rookie,1991,NHL,,RW
dionngi01,All-Rookie,1991,NHL,,LW
hasekdo01,All-Rookie,1991,NHL,,G
konstvl01,All-Rookie,1991,NHL,,D
lidstni01,All-Rookie,1991,NHL,,D
toddke01,All-Rookie,1991,NHL,,C
lemiema01,Art Ross,1991,NHL,,
burepa01,Calder,1991,NHL,,
lemiema01,Conn Smythe,1991,NHL,,
bourqra01,First Team All-Star,1991,NHL,,D
hullbr01,First Team All-Star,1991,NHL,,RW
leetcbr01,First Team All-Star,1991,NHL,,D
messima01,First Team All-Star,1991,NHL,,C
roypa01,First Team All-Star,1991,NHL,,G
steveke01,First Team All-Star,1991,NHL,,LW
messima01,Hart,1991,NHL,,
roypa01,Jennings,1991,NHL,,
bourqra01,King Clancy,1991,NHL,,
gretzwa01,Lady Byng,1991,NHL,,
fitzpma01,Masterton,1991,NHL,,
leetcbr01,Norris,1991,NHL,,
messima01,Pearson,1991,NHL,,
ysebapa01,Plus-Minus,1991,NHL,,
houslph01,Second Team All-Star,1991,NHL,,D
lemiema01,Second Team All-Star,1991,NHL,,C
mcleaki01,Second Team All-Star,1991,NHL,,G
recchma01,Second Team All-Star,1991,NHL,,RW
robitlu01,Second Team All-Star,1991,NHL,,LW
stevesc01,Second Team All-Star,1991,NHL,,D
carbogu01,Selke,1991,NHL,,
roypa01,Vezina,1991,NHL,,
juneajo01,All-Rookie,1992,NHL,,LW
lindrer01,All-Rookie,1992,NHL,,C
malakvl01,All-Rookie,1992,NHL,,D
niedesc01,All-Rookie,1992,NHL,,D
potvife01,All-Rookie,1992,NHL,,G
selante01,All-Rookie,1992,NHL,,RW
lemiema01,Art Ross,1992,NHL,,
selante01,Calder,1992,NHL,,
roypa01,Conn Smythe,1992,NHL,,
belfoed01,First Team All-Star,1992,NHL,,G
bourqra01,First Team All-Star,1992,NHL,,D
chelich01,First Team All-Star,1992,NHL,,D
lemiema01,First Team All-Star,1992,NHL,,C
robitlu01,First Team All-Star,1992,NHL,,LW
selante01,First Team All-Star,1992,NHL,,RW
lemiema01,Hart,1992,NHL,,
belfoed01,Jennings,1992,NHL,,
poulida02,King Clancy,1992,NHL,,
turgepi01,Lady Byng,1992,NHL,,
lemiema01,Masterton,1992,NHL,,
chelich01,Norris,1992,NHL,,
lemiema01,Pearson,1992,NHL,,
lemiema01,Plus-Minus,1992,NHL,,
barrato01,Second Team All-Star,1992,NHL,,G
iafraal01,Second Team All-Star,1992,NHL,,D
lafonpa01,Second Team All-Star,1992,NHL,,C
mogilal01,Second Team All-Star,1992,NHL,,RW
murphla01,Second Team All-Star,1992,NHL,,D
steveke01,Second Team All-Star,1992,NHL,,LW
gilmodo01,Selke,1992,NHL,,
belfoed01,Vezina,1992,NHL,,
arnotja01,All-Rookie,1993,NHL,,C
brodema01,All-Rookie,1993,NHL,,G
mironbo01,All-Rookie,1993,NHL,,D
petrool01,All-Rookie,1993,NHL,,W
prongch01,All-Rookie,1993,NHL,,D
renbemi01,All-Rookie,1993,NHL,,W
gretzwa01,Art Ross,1993,NHL,,
brodema01,Calder,1993,NHL,,
leetcbr01,Conn Smythe,1993,NHL,,
bourqra01,First Team All-Star,1993,NHL,,D
burepa01,First Team All-Star,1993,NHL,,RW
fedorse01,First Team All-Star,1993,NHL,,C
hasekdo01,First Team All-Star,1993,NHL,,G
shanabr01,First Team All-Star,1993,NHL,,LW
stevesc01,First Team All-Star,1993,NHL,,D
fedorse01,Hart,1993,NHL,,
fuhrgr01,Jennings,1993,NHL,shared,
hasekdo01,Jennings,1993,NHL,shared,
gravead01,King Clancy,1993,NHL,,
gretzwa01,Lady Byng,1993,NHL,,
neelyca01,Masterton,1993,NHL,,
bourqra01,Norris,1993,NHL,,
fedorse01,Pearson,1993,NHL,,
stevesc01,Plus-Minus,1993,NHL,,
gravead01,Second Team All-Star,1993,NHL,,LW
gretzwa01,Second Team All-Star,1993,NHL,,C
leetcbr01,Second Team All-Star,1993,NHL,,D
macinal01,Second Team All-Star,1993,NHL,,D
neelyca01,Second Team All-Star,1993,NHL,,RW
vanbijo01,Second Team All-Star,1993,NHL,,G
fedorse01,Selke,1993,NHL,,
hasekdo01,Vezina,1993,NHL,,
careyji01,All-Rookie,1994,NHL,,G
forsbpe01,All-Rookie,1994,NHL,,F
friesje01,All-Rookie,1994,NHL,,F
jonsske01,All-Rookie,1994,NHL,,D
kariypa01,All-Rookie,1994,NHL,,F
therich01,All-Rookie,1994,NHL,,D
jagrja01,Art Ross,1994,NHL,,
forsbpe01,Calder,1994,NHL,,
lemiecl01,Conn Smythe,1994,NHL,,
chelich01,First Team All-Star,1994,NHL,,D
coffepa01,First Team All-Star,1994,NHL,,D
hasekdo01,First Team All-Star,1994,NHL,,G
jagrja01,First Team All-Star,1994,NHL,,RW
leclajo01,First Team All-Star,1994,NHL,,LW
lindrer01,First Team All-Star,1994,NHL,,C
lindrer01,Hart,1994,NHL,,
belfoed01,Jennings,1994,NHL,,
nieuwjo01,King Clancy,1994,NHL,,
francro01,Lady Byng,1994,NHL,,
lafonpa01,Masterton,1994,NHL,,
coffepa01,Norris,1994,NHL,,
lindrer01,Pearson,1994,NHL,,
francro01,Plus-Minus,1994,NHL,,
belfoed01,Second Team All-Star,1994,NHL,,G
bourqra01,Second Team All-Star,1994,NHL,,D
fleurth01,Second Team All-Star,1994,NHL,,RW
murphla01,Second Team All-Star,1994,NHL,,D
tkachke01,Second Team All-Star,1994,NHL,,LW
zhamnal01,Second Team All-Star,1994,NHL,,C
francro01,Selke,1994,NHL,,
hasekdo01,Vezina,1994,NHL,,
alfreda01,All-Rookie,1995,NHL,,F
dazeer01,All-Rookie,1995,NHL,,F
hirscco01,All-Rookie,1995,NHL,,G
jovaned01,All-Rookie,1995,NHL,,D
mclarky01,All-Rookie,1995,NHL,,D
sykorpe01,All-Rookie,1995,NHL,,F
lemiema01,Art Ross,1995,NHL,,
alfreda01,Calder,1995,NHL,,
sakicjo01,Conn Smythe,1995,NHL,,
bourqra01,First Team All-Star,1995,NHL,,D
careyji01,First Team All-Star,1995,NHL,,G
chelich01,First Team All-Star,1995,NHL,,D
jagrja01,First Team All-Star,1995,NHL,,RW
kariypa01,First Team All-Star,1995,NHL,,LW
lemiema01,First Team All-Star,1995,NHL,,C
lemiema01,Hart,1995,NHL,,
osgooch01,Jennings,1995,NHL,shared,
vernomi01,Jennings,1995,NHL,shared,
kingkr01,King Clancy,1995,NHL,,
kariypa01,Lady Byng,1995,NHL,,
roberga01,Masterton,1995,NHL,,
chelich01,Norris,1995,NHL,,
lemiema01,Pearson,1995,NHL,,
konstvl01,Plus-Minus,1995,NHL,,
konstvl01,Second Team All-Star,1995,NHL,,D
leclajo01,Second Team All-Star,1995,NHL,,LW
leetcbr01,Second Team All-Star,1995,NHL,,D
lindrer01,Second Team All-Star,1995,NHL,,C
mogilal01,Second Team All-Star,1995,NHL,,RW
osgooch01,Second Team All-Star,1995,NHL,,G
fedorse01,Selke,1995,NHL,,
careyji01,Vezina,1995,NHL,,
berarbr01,All-Rookie,1996,NHL,,D
berezse01,All-Rookie,1996,NHL,,F
campbji01,All-Rookie,1996,NHL,,F
iginlja01,All-Rookie,1996,NHL,,F
lalimpa01,All-Rookie,1996,NHL,,G
niinija01,All-Rookie,1996,NHL,,D
lemiema01,Art Ross,1996,NHL,,
berarbr01,Calder,1996,NHL,,
vernomi01,Conn Smythe,1996,NHL,,
hasekdo01,First Team All-Star,1996,NHL,,G
kariypa01,First Team All-Star,1996,NHL,,LW
leetcbr01,First Team All-Star,1996,NHL,,D
lemiema01,First Team All-Star,1996,NHL,,C
ozolisa01,First Team All-Star,1996,NHL,,D
selante01,First Team All-Star,1996,NHL,,RW
hasekdo01,Hart,1996,NHL,,
brodema01,Jennings,1996,NHL,shared,
dunhami01,Jennings,1996,NHL,shared,
lindetr01,King Clancy,1996,NHL,,
kariypa01,Lady Byng,1996,NHL,,
granato01,Masterton,1996,NHL,,
leetcbr01,Norris,1996,NHL,,
hasekdo01,Pearson,1996,NHL,,
leclajo01,Plus-Minus,1996,NHL,,
brodema01,Second Team All-Star,1996,NHL,,G
chelich01,Second Team All-Star,1996,NHL,,D
gretzwa01,Second Team All-Star,1996,NHL,,C
jagrja01,Second Team All-Star,1996,NHL,,RW
leclajo01,Second Team All-Star,1996,NHL,,LW
stevesc01,Second Team All-Star,1996,NHL,,D
pecami01,Selke,1996,NHL,,
hasekdo01,Vezina,1996,NHL,,
eliaspa01,All-Rookie,1997,NHL,,F
johnsmi01,All-Rookie,1997,NHL,,F
morride01,All-Rookie,1997,NHL,,D
ohlunma01,All-Rookie,1997,NHL,,D
samsose01,All-Rookie,1997,NHL,,F
storrja01,All-Rookie,1997,NHL,,G
jagrja01,Art Ross,1997,NHL,,
samsose01,Calder,1997,NHL,,
yzermst01,Conn Smythe,1997,NHL,,
blakero01,First Team All-Star,1997,NHL,,D
forsbpe01,First Team All-Star,1997,NHL,,C
hasekdo01,First Team All-Star,1997,NHL,,G
jagrja01,First Team All-Star,1997,NHL,,RW
leclajo01,First Team All-Star,1997,NHL,,LW
lidstni01,First Team All-Star,1997,NHL,,D
hasekdo01,Hart,1997,NHL,,
brodema01,Jennings,1997,NHL,,
chaseke01,King Clancy,1997,NHL,,
francro01,Lady Byng,1997,NHL,,
mclenja01,Masterton,1997,NHL,,
blakero01,Norris,1997,NHL,,
hasekdo01,Pearson,1997,NHL,,
prongch01,Plus-Minus,1997,NHL,,
brodema01,Second Team All-Star,1997,NHL,,G
gretzwa01,Second Team All-Star,1997,NHL,,C
niedesc01,Second Team All-Star,1997,NHL,,D
prongch01,Second Team All-Star,1997,NHL,,D
selante01,Second Team All-Star,1997,NHL,,RW
tkachke01,Second Team All-Star,1997,NHL,,LW
lehtije01,Selke,1997,NHL,,
hasekdo01,Vezina,1997,NHL,,
drurych01,All-Rookie,1998,NHL,,F
hejdumi01,All-Rookie,1998,NHL,,F
hossama01,All-Rookie,1998,NHL,,F
potito01,All-Rookie,1998,NHL,,D
salosa01,All-Rookie,1998,NHL,,D
storrja01,All-Rookie,1998,NHL,,G
jagrja01,Art Ross,1998,NHL,,
drurych01,Calder,1998,NHL,,
nieuwjo01,Conn Smythe,1998,NHL,,
forsbpe01,First Team All-Star,1998,NHL,,C
hasekdo01,First Team All-Star,1998,NHL,,G
jagrja01,First Team All-Star,1998,NHL,,RW
kariypa01,First Team All-Star,1998,NHL,,LW
lidstni01,First Team All-Star,1998,NHL,,D
macinal01,First Team All-Star,1998,NHL,,D
jagrja01,Hart,1998,NHL,,
belfoed01,Jennings,1998,NHL,shared,
turekro01,Jennings,1998,NHL,shared,
rayro01,King Clancy,1998,NHL,,
gretzwa01,Lady Byng,1998,NHL,,
cullejo01,Masterton,1998,NHL,,
macinal01,Norris,1998,NHL,,
jagrja01,Pearson,1998,NHL,,
leclajo01,Plus-Minus,1998,NHL,,
selante01,Richard,1998,NHL,,
bourqra01,Second Team All-Star,1998,NHL,,D
dafoeby01,Second Team All-Star,1998,NHL,,G
desjaer01,Second Team All-Star,1998,NHL,,D
leclajo01,Second Team All-Star,1998,NHL,,LW
selante01,Second Team All-Star,1998,NHL,,RW
yashial01,Second Team All-Star,1998,NHL,,C
lehtije01,Selke,1998,NHL,,
hasekdo01,Vezina,1998,NHL,,
bouchbr01,All-Rookie,1999,NHL,,G
gagnesi01,All-Rookie,1999,NHL,,F
gomezsc01,All-Rookie,1999,NHL,,F
rafalbr01,All-Rookie,1999,NHL,,D
stuarbr01,All-Rookie,1999,NHL,,D
yorkmi01,All-Rookie,1999,NHL,,F
jagrja01,Art Ross,1999,NHL,,
gomezsc01,Calder,1999,NHL,,
stevesc01,Conn Smythe,1999,NHL,,
belfoed01,Crozier,1999,NHL,,
jagrja01,First Team All-Star,1999,NHL,,RW
kolziol01,First Team All-Star,1999,NHL,,G
lidstni01,First Team All-Star,1999,NHL,,D
prongch01,First Team All-Star,1999,NHL,,D
shanabr01,First Team All-Star,1999,NHL,,LW
yzermst01,First Team All-Star,1999,NHL,,C
prongch01,Hart,1999,NHL,,
turekro01,Jennings,1999,NHL,,
josepcu01,King Clancy,1999,NHL,,
demitpa01,Lady Byng,1999,NHL,,
daneyke01,Masterton,1999,NHL,,
prongch01,Norris,1999,NHL,,
jagrja01,Pearson,1999,NHL,,
prongch01,Plus-Minus,1999,NHL,,
burepa01,Richard,1999,NHL,,
blakero01,Second Team All-Star,1999,NHL,,D
burepa01,Second Team All-Star,1999,NHL,,RW
desjaer01,Second Team All-Star,1999,NHL,,D
kariypa01,Second Team All-Star,1999,NHL,,LW
modanmi01,Second Team All-Star,1999,NHL,,C
turekro01,Second Team All-Star,1999,NHL,,G
yzermst01,Selke,1999,NHL,,
kolziol01,Vezina,1999,NHL,,
havlama01,All-Rookie,2000,NHL,,F
nabokev01,All-Rookie,2000,NHL,,G
richabr01,All-Rookie,2000,NHL,,F
visnolu01,All-Rookie,2000,NHL,,D
whiteco01,All-Rookie,2000,NHL,,D
willish01,All-Rookie,2000,NHL,,F
jagrja01,Art Ross,2000,NHL,,
nabokev01,Calder,2000,NHL,,
roypa01,Conn Smythe,2000,NHL,,
turcoma01,Crozier,2000,NHL,,
bourqra01,First Team All-Star,2000,NHL,,D
eliaspa01,First Team All-Star,2000,NHL,,LW
hasekdo01,First Team All-Star,2000,NHL,,G
jagrja01,First Team All-Star,2000,NHL,,RW
lidstni01,First Team All-Star,2000,NHL,,D
sakicjo01,First Team All-Star,2000,NHL,,C
sakicjo01,Hart,2000,NHL,,
hasekdo01,Jennings,2000,NHL,,
podeish01,King Clancy,2000,NHL,,
sakicjo01,Lady Byng,2000,NHL,,
gravead01,Masterton,2000,NHL,,
lidstni01,Norris,2000,NHL,,
sakicjo01,Pearson,2000,NHL,,
eliaspa01,Plus-Minus,2000,NHL,tie,
sakicjo01,Plus-Minus,2000,NHL,tie,
burepa01,Richard,2000,NHL,,
blakero01,Second Team All-Star,2000,NHL,,D
burepa01,Second Team All-Star,2000,NHL,,RW
cechmro01,Second Team All-Star,2000,NHL,,G
lemiema01,Second Team All-Star,2000,NHL,,C
robitlu01,Second Team All-Star,2000,NHL,,LW
stevesc01,Second Team All-Star,2000,NHL,,D
maddejo01,Selke,2000,NHL,,
hasekdo01,Vezina,2000,NHL,,
blackda01,All-Rookie,2001,NHL,,G
boyntni01,All-Rookie,2001,NHL,,D
heatlda01,All-Rookie,2001,NHL,,F
huselkr01,All-Rookie,2001,NHL,,F
kleslro01,All-Rookie,2001,NHL,,D
kovalil01,All-Rookie,2001,NHL,,F
iginlja01,Art Ross,2001,NHL,,
heatlda01,Calder,2001,NHL,,
lidstni01,Conn Smythe,2001,NHL,,
theodjo01,Crozier,2001,NHL,,
chelich01,First Team All-Star,2001,NHL,,D
iginlja01,First Team All-Star,2001,NHL,,RW
lidstni01,First Team All-Star,2001,NHL,,D
nasluma02,First Team All-Star,2001,NHL,,LW
roypa01,First Team All-Star,2001,NHL,,G
sakicjo01,First Team All-Star,2001,NHL,,C
theodjo01,Hart,2001,NHL,,
roypa01,Jennings,2001,NHL,,
francro01,King Clancy,2001,NHL,,
francro01,Lady Byng,2001,NHL,,
koivusa01,Masterton,2001,NHL,,
lidstni01,Norris,2001,NHL,,
iginlja01,Pearson,2001,NHL,,
chelich01,Plus-Minus,2001,NHL,,
iginlja01,Richard,2001,NHL,,
blakero01,Second Team All-Star,2001,NHL,,D
gonchse01,Second Team All-Star,2001,NHL,,D
gueribi01,Second Team All-Star,2001,NHL,,RW
shanabr01,Second Team All-Star,2001,NHL,,LW
sundima01,Second Team All-Star,2001,NHL,,C
theodjo01,Second Team All-Star,2001,NHL,,G
pecami01,Selke,2001,NHL,,
theodjo01,Vezina,2001,NHL,,
arnasty01,All-Rookie,2002,NHL,,F
bouwmja01,All-Rookie,2002,NHL,,D
caronse01,All-Rookie,2002,NHL,,G
jackmba01,All-Rookie,2002,NHL,,D
nashri01,All-Rookie,2002,NHL,,F
zettehe01,All-Rookie,2002,NHL,,F
forsbpe01,Art Ross,2002,NHL,,
jackmba01,Calder,2002,NHL,,
gigueje01,Conn Smythe,2002,NHL,,
turcoma01,Crozier,2002,NHL,,
bertuto01,First Team All-Star,2002,NHL,,RW
brodema01,First Team All-Star,2002,NHL,,G
forsbpe01,First Team All-Star,2002,NHL,,C
lidstni01,First Team All-Star,2002,NHL,,D
macinal01,First Team All-Star,2002,NHL,,D
nasluma02,First Team All-Star,2002,NHL,,LW
forsbpe01,Hart,2002,NHL,,
brodema01,Jennings,2002,NHL,shared,
cechmro01,Jennings,2002,NHL,shared,
eschero01,Jennings,2002,NHL,shared,
shanabr01,King Clancy,2002,NHL,,
mogilal01,Lady Byng,2002,NHL,,
yzermst01,Masterton,2002,NHL,,
lidstni01,Norris,2002,NHL,,
nasluma02,Pearson,2002,NHL,,
forsbpe01,Plus-Minus,2002,NHL,tie,
hejdumi01,Plus-Minus,2002,NHL,tie,
hejdumi01,Richard,2002,NHL,,
gonchse01,Second Team All-Star,2002,NHL,,D
hatchde01,Second Team All-Star,2002,NHL,,D
hejdumi01,Second Team All-Star,2002,NHL,,RW
kariypa01,Second Team All-Star,2002,NHL,,LW
thornjo01,Second Team All-Star,2002,NHL,,C
turcoma01,Second Team All-Star,2002,NHL,,G
lehtije01,Selke,2002,NHL,,
brodema01,Vezina,2002,NHL,,
huntetr01,All-Rookie,2003,NHL,,F
lilesjo01,All-Rookie,2003,NHL,,D
malonry01,All-Rookie,2003,NHL,,F
pitkajo01,All-Rookie,2003,NHL,,D
raycran01,All-Rookie,2003,NHL,,G
rydermi01,All-Rookie,2003,NHL,,F
stlouma01,Art Ross,2003,NHL,,
raycran01,Calder,2003,NHL,,
richabr01,Conn Smythe,2003,NHL,,
rolosdw01,Crozier,2003,NHL,,
brodema01,First Team All-Star,2003,NHL,,G
charazd01,First Team All-Star,2003,NHL,,D
nasluma02,First Team All-Star,2003,NHL,,LW
niedesc01,First Team All-Star,2003,NHL,,D
sakicjo01,First Team All-Star,2003,NHL,,C
stlouma01,First Team All-Star,2003,NHL,,RW
stlouma01,Hart,2003,NHL,,
brodema01,Jennings,2003,NHL,,
iginlja01,King Clancy,2003,NHL,,
richabr01,Lady Byng,2003,NHL,,
berarbr01,Masterton,2003,NHL,,
niedesc01,Norris,2003,NHL,,
stlouma01,Pearson,2003,NHL,,
malikma01,Plus-Minus,2003,NHL,tie,
stlouma01,Plus-Minus,2003,NHL,tie,
iginlja01,Richard,2003,NHL,shared,
kovalil01,Richard,2003,NHL,shared,
nashri01,Richard,2003,NHL,shared,
iginlja01,Second Team All-Star,2003,NHL,,RW
kovalil01,Second Team All-Star,2003,NHL,,LW
luongro01,Second Team All-Star,2003,NHL,,G
mccabbr01,Second Team All-Star,2003,NHL,,D
prongch01,Second Team All-Star,2003,NHL,,D
sundima01,Second Team All-Star,2003,NHL,,C
drapekr01,Selke,2003,NHL,,
brodema01,Vezina,2003,NHL,,
boyesbr01,All-Rookie,2005,NHL,,F
crosbsi01,All-Rookie,2005,NHL,,F
lundqhe01,All-Rookie,2005,NHL,,G
meszaan01,All-Rookie,2005,NHL,,D
ovechal01,All-Rookie,2005,NHL,,F
phanedi01,All-Rookie,2005,NHL,,D
thornjo01,Art Ross,2005,NHL,,
ovechal01,Calder,2005,NHL,,
wardca01,Conn Smythe,2005,NHL,,
huetcr01,Crozier,2005,NHL,,
jagrja01,First Team All-Star,2005,NHL,,RW
kiprumi01,First Team All-Star,2005,NHL,,G
lidstni01,First Team All-Star,2005,NHL,,D
niedesc01,First Team All-Star,2005,NHL,,D
ovechal01,First Team All-Star,2005,NHL,,LW
thornjo01,First Team All-Star,2005,NHL,,C
thornjo01,Hart,2005,NHL,,
kiprumi01,Jennings,2005,NHL,,
kolziol01,King Clancy,2005,NHL,,
datsypa01,Lady Byng,2005,NHL,,
selante01,Masterton,2005,NHL,,
lidstni01,Norris,2005,NHL,,
jagrja01,Pearson,2005,NHL,,
reddewa01,Plus-Minus,2005,NHL,tie,
rozsimi01,Plus-Minus,2005,NHL,tie,
cheecjo01,Richard,2005,NHL,,
alfreda01,Second Team All-Star,2005,NHL,,RW
brodema01,Second Team All-Star,2005,NHL,,G
charazd01,Second Team All-Star,2005,NHL,,D
heatlda01,Second Team All-Star,2005,NHL,,LW
staaler01,Second Team All-Star,2005,NHL,,C
zubovse01,Second Team All-Star,2005,NHL,,D
brindro01,Selke,2005,NHL,,
kiprumi01,Vezina,2005,NHL,,
carlema01,All-Rookie,2006,NHL,,D
malkiev01,All-Rookie,2006,NHL,,F
smithmi02,All-Rookie,2006,NHL,,G
staaljo01,All-Rookie,2006,NHL,,F
stastpa01,All-Rookie,2006,NHL,,F
vlasima01,All-Rookie,2006,NHL,,D
crosbsi01,Art Ross,2006,NHL,,
malkiev01,Calder,2006,NHL,,
niedesc01,Conn Smythe,2006,NHL,,
backsni01,Crozier,2006,NHL,,
brodema01,First Team All-Star,2006,NHL,,G
crosbsi01,First Team All-Star,2006,NHL,,C
heatlda01,First Team All-Star,2006,NHL,,RW
lidstni01,First Team All-Star,2006,NHL,,D
niedesc01,First Team All-Star,2006,NHL,,D
ovechal01,First Team All-Star,2006,NHL,,LW
crosbsi01,Hart,2006,NHL,,
backsni01,Jennings,2006,NHL,shared,
fernama01,Jennings,2006,NHL,shared,
koivusa01,King Clancy,2006,NHL,,
datsypa01,Lady Byng,2006,NHL,,
kesseph01,Masterton,2006,NHL,,
chelich01,Messier,2006,NHL,,
lidstni01,Norris,2006,NHL,,
crosbsi01,Pearson,2006,NHL,,
vanekth01,Plus-Minus,2006,NHL,,
lecavvi01,Richard,2006,NHL,,
boyleda01,Second Team All-Star,2006,NHL,,D
lecavvi01,Second Team All-Star,2006,NHL,,C
luongro01,Second Team All-Star,2006,NHL,,G
prongch01,Second Team All-Star,2006,NHL,,D
stlouma01,Second Team All-Star,2006,NHL,,RW
vanekth01,Second Team All-Star,2006,NHL,,LW
brindro01,Selke,2006,NHL,,
brodema01,Vezina,2006,NHL,,
backsni02,All-Rookie,2007,NHL,,F
enstrto01,All-Rookie,2007,NHL,,D
gilbeto01,All-Rookie,2007,NHL,,D
kanepa01,All-Rookie,2007,NHL,,F
priceca01,All-Rookie,2007,NHL,,G
toewsjo01,All-Rookie,2007,NHL,,F
ovechal01,Art Ross,2007,NHL,,
kanepa01,Calder,2007,NHL,,
zettehe01,Conn Smythe,2007,NHL,,
ellisda01,Crozier,2007,NHL,,
iginlja01,First Team All-Star,2007,NHL,,RW
lidstni01,First Team All-Star,2007,NHL,,D
malkiev01,First Team All-Star,2007,NHL,,C
nabokev01,First Team All-Star,2007,NHL,,G
ovechal01,First Team All-Star,2007,NHL,,LW
phanedi01,First Team All-Star,2007,NHL,,D
ovechal01,Hart,2007,NHL,,
hasekdo01,Jennings,2007,NHL,shared,
osgooch01,Jennings,2007,NHL,shared,
lecavvi01,King Clancy,2007,NHL,,
datsypa01,Lady Byng,2007,NHL,,
blakeja01,Masterton,2007,NHL,,
sundima01,Messier,2007,NHL,,
lidstni01,Norris,2007,NHL,,
ovechal01,Pearson,2007,NHL,,
datsypa01,Plus-Minus,2007,NHL,,
ovechal01,Richard,2007,NHL,,
brodema01,Second Team All-Star,2007,NHL,,G
campbbr02,Second Team All-Star,2007,NHL,,D
charazd01,Second Team All-Star,2007,NHL,,D
kovalal01,Second Team All-Star,2007,NHL,,RW
thornjo01,Second Team All-Star,2007,NHL,,C
zettehe01,Second Team All-Star,2007,NHL,,LW
datsypa01,Selke,2007,NHL,,
brodema01,Vezina,2007,NHL,,
berglpa01,All-Rookie,2008,NHL,,F
doughdr01,All-Rookie,2008,NHL,,D
masonst01,All-Rookie,2008,NHL,,G
ryanbo01,All-Rookie,2008,NHL,,F
schenlu01,All-Rookie,2008,NHL,,D
verstkr01,All-Rookie,2008,NHL,,F
malkiev01,Art Ross,2008,NHL,,
masonst01,Calder,2008,NHL,,
malkiev01,Conn Smythe,2008,NHL,,
thomati01,Crozier,2008,NHL,,
charazd01,First Team All-Star,2008,NHL,,D
greenmi03,First Team All-Star,2008,NHL,,D
iginlja01,First Team All-Star,2008,NHL,,RW
malkiev01,First Team All-Star,2008,NHL,,C
ovechal01,First Team All-Star,2008,NHL,,LW
thomati01,First Team All-Star,2008,NHL,,G
ovechal01,Hart,2008,NHL,,
fernama01,Jennings,2008,NHL,shared,
thomati01,Jennings,2008,NHL,shared,
moreaet01,King Clancy,2008,NHL,,
