playerID,year,stint,tmID,S,G,GDG
perrier01,2006,1,TBL,4,0,0
perrier01,2007,1,ATL,4,2,2
perrier01,2008,1,ATL,2,0,0
perroda01,2007,1,STL,5,0,0
perroda01,2008,1,STL,6,3,2
perroda01,2009,1,STL,5,1,1
perroda01,2011,1,STL,1,7,1
perryco01,2005,1,ANA,2,0,0
perryco01,2006,1,AND,6,1,1
perryco01,2007,1,AND,7,4,3
perryco01,2008,1,AND,10,5,2
perryco01,2009,1,AND,13,3,0
perryco01,2010,1,AND,6,1,1
perryco01,2011,1,AND,2,9,0
petroro02,2005,1,ATL,1,0,0
pettima01,2005,1,WAS,7,3,2
pettima01,2006,1,WAS,4,1,0
pettima01,2007,1,WAS,2,0,0
peverri01,2007,1,NAS,1,1,0
peverri01,2008,1,NAS,4,1,1
peverri01,2008,2,ATL,3,0,0
peverri01,2009,1,ATL,8,3,2
peverri01,2010,1,ATL,4,0,0
peverri01,2010,2,BOS,1,0,0
peverri01,2011,1,BOS,1,4,0
phanedi01,2005,1,CAL,1,0,0
phanedi01,2006,1,CAL,2,0,0
phanedi01,2007,1,CAL,3,0,0
picaral02,2006,1,CBS,1,0,0
pietral01,2011,1,STL,0,1,0
pirjela01,2005,1,PIT,1,0,0
pisanfe01,2005,1,EDM,7,3,2
pisanfe01,2006,1,EDM,3,1,0
pisanfe01,2007,1,EDM,3,2,2
pisanfe01,2009,1,EDM,1,0,0
pitkajo01,2006,1,PHI,1,0,0
plattge01,2006,1,CBS,1,0,0
plekato01,2006,1,MTL,3,1,0
plekato01,2007,1,MTL,4,0,0
plekato01,2008,1,MTL,3,0,0
plekato01,2009,1,MTL,6,1,1
plekato01,2010,1,MTL,2,1,0
plekato01,2011,1,MTL,1,5,1
plihato01,2007,1,SJS,1,0,0
pohljo01,2006,1,TOR,2,1,1
pohljo01,2007,1,TOR,1,0,0
pominja01,2005,1,BUF,2,0,0
pominja01,2006,1,BUF,2,0,0
pominja01,2007,1,BUF,4,2,0
pominja01,2008,1,BUF,5,2,1
pominja01,2009,1,BUF,9,5,2
pominja01,2010,1,BUF,4,0,0
pominja01,2011,1,BUF,5,13,0
ponikal01,2005,1,TOR,5,1,0
ponikal01,2006,1,TOR,7,0,0
porteke01,2010,1,COL,2,1,1
pothibr01,2006,1,WAS,1,0,0
pothibr01,2007,1,WAS,1,0,0
potito01,2006,1,NYI,2,0,0
potito01,2007,1,WAS,1,0,0
potulry01,2009,1,EDM,5,3,0
poulibe01,2009,2,MTL,1,0,0
poulibe01,2010,1,MTL,4,1,1
poulibe01,2011,1,BOS,1,3,1
poulima01,2008,1,EDM,3,1,0
poulima01,2009,1,EDM,2,0,0
poulima01,2010,1,TBL,1,0,0
prongch01,2006,1,AND,1,0,0
prongch01,2007,1,AND,1,0,0
prongch01,2008,1,AND,1,0,0
prospva01,2005,1,TBL,3,2,1
prospva01,2006,1,TBL,5,2,1
prospva01,2007,1,TBL,1,1,1
prospva01,2008,1,TBL,5,0,0
prospva01,2009,1,NYR,1,1,0
prospva01,2011,1,CBS,0,1,0
pruchpe01,2005,1,NYR,5,2,2
pruchpe01,2006,1,NYR,6,0,0
pruchpe01,2007,1,NYR,4,1,1
pruchpe01,2008,2,PHO,1,0,0
pruchpe01,2009,1,PHO,4,1,0
purcete01,2008,1,LAK,2,0,0
purcete01,2009,2,TBL,2,1,1
purcete01,2010,1,TBL,4,0,0
purcete01,2011,1,TBL,1,2,1
pyattta01,2006,1,VAN,2,0,0
pyattta01,2007,1,VAN,8,1,1
pyattta01,2008,1,VAN,2,0,0
pyattta01,2009,1,PHO,1,0,0
pyattto01,2010,1,MTL,1,0,0
pyattto01,2011,1,TBL,0,1,0
pyorami01,2009,1,PHI,1,1,1
rachuka01,2007,1,NJD,1,0,0
radulal01,2006,1,NAS,6,3,2
radulal01,2007,1,NAS,8,1,1
radulal01,2011,1,NAS,1,1,1
raymoma01,2007,1,VAN,3,1,1
raymoma01,2008,1,VAN,1,0,0
raymoma01,2009,1,VAN,4,1,0
raymoma01,2010,1,VAN,6,2,0
raymoma01,2011,1,VAN,2,9,2
readma01,2011,1,PHI,4,6,1
reasoma01,2005,2,BOS,1,0,0
reasoma01,2006,1,EDM,1,1,1
reasoma01,2007,1,EDM,3,0,0
reasoma01,2010,1,FLO,1,0,0
recchma01,2005,1,PIT,3,0,0
recchma01,2005,2,CAR,1,0,0
recchma01,2007,1,PIT,1,0,0
recchma01,2007,2,ATL,4,1,1
recchma01,2008,1,TBL,1,0,0
recchma01,2009,1,BOS,4,1,1
reinpst01,2005,1,CAL,2,1,1
reinpst01,2005,2,PHO,1,1,1
reinpst01,2006,1,PHO,2,0,0
reinpst01,2007,1,PHO,2,0,0
reinpst01,2008,1,PHO,3,2,0
reinpst01,2009,1,FLO,13,3,0
reinpst01,2010,1,FLO,1,0,0
repikmi01,2010,1,FLO,1,0,0
ribeimi01,2005,1,MTL,1,1,0
ribeimi01,2006,1,DAL,9,4,2
ribeimi01,2007,1,DAL,5,1,0
ribeimi01,2008,1,DAL,11,6,2
ribeimi01,2009,1,DAL,12,1,0
ribeimi01,2010,1,DAL,10,6,1
ribeimi01,2011,1,DAL,2,7,2
richabr01,2005,1,TBL,9,6,4
richabr01,2006,1,TBL,12,5,2
richabr01,2007,1,TBL,3,2,1
richabr01,2007,2,DAL,1,1,0
richabr01,2008,1,DAL,7,2,1
richabr01,2009,1,DAL,16,4,0
richabr01,2010,1,DAL,12,5,3
richabr01,2011,1,NYR,1,9,0
richabr02,2009,1,LAK,1,0,0
richami02,2005,1,PHI,7,3,1
richami02,2006,1,PHI,3,0,0
richami02,2007,1,PHI,6,2,1
richami02,2008,1,PHI,10,4,2
richami02,2009,1,PHI,6,1,0
richami02,2010,1,PHI,5,1,0
richami02,2011,1,LAK,3,9,2
rissmpa01,2007,1,SJS,1,0,0
ritaja01,2005,2,PIT,1,0,0
ritchby01,2006,1,CAL,3,2,0
ritchby01,2007,1,VAN,1,0,0
ritolma01,2010,1,TBL,1,0,0
roberga01,2006,1,FLO,1,0,0
robidst01,2009,1,DAL,4,1,1
robidst01,2010,1,DAL,1,0,0
robitlu01,2005,1,LAK,3,2,1
robitra01,2005,1,MIN,4,1,1
robitra01,2006,1,PHI,1,0,0
robitra01,2006,2,NYI,3,2,1
robitra01,2007,1,OTT,1,0,0
rodnebr01,2009,1,CAR,1,0,0
roenije01,2005,1,LAK,2,1,0
roenije01,2006,1,PHO,1,0,0
roenije01,2007,1,SJS,5,4,3
roenije01,2008,1,SJS,4,1,0
rolstbr01,2005,1,MIN,7,3,3
rolstbr01,2006,1,MIN,12,5,1
rolstbr01,2007,1,MIN,5,1,0
rolstbr01,2008,1,NJD,1,0,0
rolstbr01,2010,1,NJD,2,1,1
royde01,2005,1,BUF,2,1,0
royde01,2006,1,BUF,1,0,0
royde01,2007,1,BUF,5,1,1
royde01,2008,1,BUF,9,4,1
royde01,2009,1,BUF,5,1,0
royde01,2010,1,BUF,2,1,1
royde01,2011,1,BUF,2,5,2
rozsimi01,2005,1,NYR,1,0,0
rozsimi01,2006,1,NYR,1,0,0
rozsimi01,2007,1,NYR,1,0,0
rozsimi01,2010,1,NYR,1,0,0
rucinma01,2005,1,NYR,2,0,0
rucinma01,2006,1,STL,6,2,1
rucinma01,2007,1,STL,1,0,0
rundbda01,2011,1,OTT,0,1,0
russekr01,2009,1,CBS,1,0,0
ruutuja01,2005,1,VAN,4,2,1
ruutuja01,2006,1,PIT,2,1,1
ruutuja01,2007,1,PIT,6,3,1
ruutuja01,2008,1,OTT,5,2,0
ruutuja01,2009,1,OTT,1,0,0
ruututu01,2005,1,CHI,1,1,1
ruututu01,2006,1,CHI,4,2,1
ruututu01,2008,1,CAR,6,3,1
ruututu01,2009,1,CAR,6,2,1
ruututu01,2010,1,CAR,4,1,0
ruututu01,2011,1,CAR,0,1,0
ruzicst01,2006,1,PHI,1,0,0
ryanbo01,2007,1,AND,3,0,0
ryanbo01,2008,1,AND,6,1,1
ryanbo01,2009,1,AND,2,0,0
ryanbo01,2010,1,AND,3,2,2
ryanbo01,2011,1,AND,2,5,1
rydermi01,2005,1,MTL,4,0,0
rydermi01,2006,1,MTL,4,1,1
rydermi01,2007,1,MTL,1,0,0
rydermi01,2008,1,BOS,3,1,1
rydermi01,2009,1,BOS,10,2,1
rydermi01,2010,1,BOS,5,1,0
rydermi01,2011,1,DAL,1,7,0
sakicjo01,2005,1,COL,7,0,0
sakicjo01,2006,1,COL,8,4,2
sakicjo01,2007,1,COL,5,3,2
sakicjo01,2008,1,COL,1,0,0
salmeto01,2006,1,CHI,1,0,0
salosa01,2008,1,VAN,1,0,0
samsose01,2005,1,BOS,3,0,0
samsose01,2005,2,EDM,3,2,1
samsose01,2006,1,MTL,3,1,0
samsose01,2007,2,CAR,3,1,1
samsose01,2008,1,CAR,3,1,1
samsose01,2009,1,CAR,5,1,1
samsose01,2010,1,CAR,2,1,1
samsose01,2010,2,FLO,2,0,0
samuemi01,2005,1,DET,1,0,0
samuemi01,2006,1,DET,2,0,0
samuemi01,2009,1,VAN,3,1,1
samuemi01,2010,1,VAN,2,0,0
samuemi01,2011,1,VAN,0,1,0
samuemi01,2011,2,FLO,2,8,1
sandege01,2005,2,PHO,5,3,2
sandege01,2006,1,PHI,1,0,0
sandege01,2007,1,EDM,1,0,0
santomi01,2009,1,NAS,3,3,1
santomi01,2010,1,FLO,11,4,1
santomi01,2011,1,FLO,1,3,0
sapryol01,2005,1,PHO,2,0,0
satanmi01,2005,1,NYI,10,7,5
satanmi01,2006,1,NYI,13,5,2
satanmi01,2007,1,NYI,5,1,0
satanmi01,2008,1,PIT,4,0,0
satanmi01,2009,1,BOS,4,2,1
savarma01,2005,1,ATL,3,1,0
savarma01,2006,1,BOS,6,1,0
savarma01,2007,1,BOS,1,0,0
savarma01,2008,1,BOS,3,0,0
savarma01,2009,1,BOS,6,3,1
schenbr01,2011,1,PHI,0,1,0
schnema01,2007,1,AND,3,2,2
schrero01,2008,1,EDM,1,0,0
schrero01,2009,1,NYI,9,5,2
schrero01,2010,1,NYI,5,3,0
schrero01,2010,2,ATL,2,1,1
schwaja01,2011,1,STL,0,1,0
seabrbr01,2009,1,CHI,1,1,1
sedinda01,2005,1,VAN,3,1,1
sedinda01,2006,1,VAN,6,1,1
sedinda01,2007,1,VAN,5,1,1
sedinda01,2008,1,VAN,2,0,0
sedinda01,2010,1,VAN,5,1,0
sedinda01,2011,1,VAN,0,1,0
sedinhe01,2006,1,VAN,1,0,0
sedinhe01,2008,1,VAN,1,0,0
sedinhe01,2010,1,VAN,1,0,0
segalbr01,2010,1,DAL,1,0,0
seguity01,2010,1,BOS,8,4,1
seguity01,2011,1,BOS,6,12,4
sejnape01,2006,1,STL,1,0,0
selante01,2005,1,ANA,7,2,0
selante01,2006,1,AND,12,4,1
selante01,2007,1,AND,4,3,0
selante01,2008,1,AND,7,3,3
selante01,2009,1,AND,7,2,2
selante01,2010,1,AND,3,0,0
selante01,2011,1,AND,5,10,0
seminal01,2006,1,WAS,10,2,1
seminal01,2007,1,WAS,7,3,2
seminal01,2008,1,WAS,7,3,2
seminal01,2009,1,WAS,7,2,0
seminal01,2010,1,WAS,6,2,1
seminal01,2011,1,WAS,3,6,0
setogde01,2007,1,SJS,3,1,1
setogde01,2008,1,SJS,2,0,0
setogde01,2009,1,SJS,3,1,0
setogde01,2011,1,MIN,5,9,4
sextoda01,2009,1,AND,2,0,0
shanabr01,2005,1,DET,1,0,0
shanabr01,2006,1,NYR,8,3,2
shanabr01,2007,1,NYR,15,5,4
shanabr01,2008,1,NJD,1,1,1
shannry01,2006,1,AND,5,1,0
shannry01,2007,1,VAN,4,1,1
shannry01,2009,1,OTT,1,1,1
shannry01,2010,1,OTT,2,0,0
sharppa01,2005,2,CHI,2,0,0
sharppa01,2006,1,CHI,3,2,1
sharppa01,2007,1,CHI,5,1,1
sharppa01,2008,1,CHI,4,1,0
sharppa01,2009,1,CHI,10,2,2
sharppa01,2010,1,CHI,7,1,0
sharppa01,2011,1,CHI,1,8,0
shattke01,2011,1,STL,1,5,1
shawan01,2011,1,CHI,0,2,0
sillimi01,2005,1,STL,4,0,0
sillimi01,2005,2,NAS,1,1,0
sillimi01,2006,1,NYI,2,0,0
sillimi01,2007,1,NYI,3,2,1
simjo01,2005,1,PHI,1,0,0
simjo01,2006,1,ATL,2,1,1
simjo01,2009,1,NYI,1,0,0
simmowa01,2008,1,LAK,2,1,0
simmowa01,2009,1,LAK,3,1,0
simmowa01,2011,1,PHI,1,6,1
sjostfr01,2007,2,NYR,2,1,0
sjostfr01,2008,1,NYR,9,3,2
skinnje01,2010,1,CAR,10,4,3
skinnje01,2011,1,CAR,1,6,0
slateji01,2005,1,ATL,1,1,1
smithcr01,2011,1,NAS,0,4,0
smolibr01,2006,1,CHI,3,1,0
smolibr01,2006,2,VAN,1,1,0
smythry01,2005,1,EDM,13,4,2
smythry01,2006,1,EDM,2,1,1
smythry01,2006,2,NYI,2,0,0
smythry01,2007,1,COL,3,1,1
smythry01,2008,1,COL,4,1,1
smythry01,2009,1,LAK,6,1,0
smythry01,2011,1,EDM,0,2,0
sobotvl01,2010,1,STL,1,0,0
sourash01,2006,1,MTL,1,1,1
sourash01,2007,1,EDM,1,0,0
sourash01,2011,1,DAL,0,1,0
spaceja01,2005,1,CHI,1,1,0
spezzja01,2005,1,OTT,2,0,0
spezzja01,2006,1,OTT,3,0,0
spezzja01,2007,1,OTT,6,4,1
spezzja01,2008,1,OTT,10,3,1
spezzja01,2009,1,OTT,7,3,1
spezzja01,2010,1,OTT,5,1,1
spezzja01,2011,1,OTT,6,10,3
spurgja01,2011,1,MIN,0,1,0
staaler01,2005,1,CAR,4,1,1
staaler01,2006,1,CAR,3,0,0
staaler01,2007,1,CAR,2,1,0
staaler01,2008,1,CAR,2,0,0
staaler01,2009,1,CAR,2,0,0
staaler01,2010,1,CAR,1,0,0
staaler01,2011,1,CAR,1,4,1
staalma01,2010,1,NYR,1,0,0
staffdr01,2006,1,BUF,3,2,1
staffdr01,2007,1,BUF,4,1,1
staffdr01,2008,1,BUF,11,4,0
staffdr01,2009,1,BUF,8,2,0
staffdr01,2010,1,BUF,3,1,0
staffdr01,2011,1,BUF,0,4,0
stajama01,2006,1,TOR,3,1,0
stajama01,2008,1,TOR,1,0,0
stajama01,2011,1,CAL,0,1,0
stalbvi01,2010,1,CHI,2,2,2
stalbvi01,2011,1,CHI,0,5,0
stamkst01,2008,1,TBL,5,1,1
stamkst01,2009,1,TBL,9,3,1
stamkst01,2010,1,TBL,7,0,0
stamkst01,2011,1,TBL,1,4,0
staplti01,2008,1,TOR,1,1,1
staplti01,2010,1,ATL,1,1,1
staplti01,2011,1,WPG,0,1,0
stastpa01,2006,1,COL,3,0,0
stastpa01,2007,1,COL,1,0,0
stastpa01,2009,1,COL,4,0,0
steckda01,2007,1,WAS,1,0,0
steenal01,2006,1,TOR,2,1,0
steenal01,2007,1,TOR,3,1,0
steenal01,2008,1,TOR,1,0,0
steenal01,2009,1,STL,1,0,0
steenal01,2010,1,STL,5,3,1
steenal01,2011,1,STL,0,4,0
stefapa01,2006,1,DAL,1,0,0
stemple01,2005,1,STL,3,2,2
stemple01,2006,1,STL,8,4,3
stemple01,2007,1,STL,2,0,0
stemple01,2008,2,TOR,5,1,0
stemple01,2009,1,TOR,2,0,0
stemple01,2009,2,PHO,4,2,0
stemple01,2010,1,PHO,4,1,0
stemple01,2011,1,CAL,0,3,0
stepade01,2010,1,NYR,5,0,0
stepade01,2011,1,NYR,1,3,1
sterlbr01,2008,1,ATL,1,1,1
stevegr01,2005,1,SJS,1,0,0
stewach02,2008,1,COL,1,0,0
stewach02,2009,1,COL,7,3,3
stewach02,2010,1,COL,2,1,0
stewach02,2010,2,STL,2,0,0
stewach02,2011,1,STL,0,1,0
stillco01,2005,1,CAR,3,1,1
stillco01,2008,1,FLO,5,1,0
stillco01,2009,1,FLO,6,2,2
stillco01,2010,1,FLO,2,0,0
stlouma01,2005,1,TBL,3,0,0
stlouma01,2006,1,TBL,10,4,3
stlouma01,2007,1,TBL,3,0,0
stlouma01,2008,1,TBL,5,1,0
stlouma01,2009,1,TBL,3,0,0
stlouma01,2010,1,TBL,5,1,1
stlouma01,2011,1,TBL,1,2,0
stoary01,2010,1,COL,2,1,1
stollja01,2005,1,EDM,3,1,0
stollja01,2006,1,EDM,1,0,0
stollja01,2007,1,EDM,3,1,1
stollja01,2009,1,LAK,6,2,2
stollja01,2010,1,LAK,10,9,4
stollja01,2011,1,LAK,2,8,0
stpiema01,2006,1,CHI,1,0,0
stpiema01,2008,1,BOS,1,1,0
strakma01,2005,1,NYR,6,1,0
strakma01,2006,1,NYR,2,0,0
strakma01,2007,1,NYR,1,0,0
stralan01,2009,1,CBS,2,0,0
streima01,2006,1,MTL,1,0,0
streima01,2007,1,MTL,2,0,0
streima01,2008,1,NYI,1,0,0
streima01,2009,1,NYI,1,0,0
streima01,2011,1,NYI,0,1,0
strudja01,2005,1,NYR,1,1,0
stuarbr01,2005,2,BOS,1,0,0
stumpjo01,2005,1,FLO,3,0,0
stumpjo01,2006,1,FLO,4,2,1
stumpjo01,2007,1,FLO,3,1,1
sturmma01,2005,1,SJS,2,2,0
sturmma01,2005,2,BOS,4,0,0
sturmma01,2006,1,BOS,11,4,2
sturmma01,2007,1,BOS,8,1,1
sturmma01,2009,1,BOS,2,1,0
subbapk01,2010,1,MTL,2,0,0
subbapk01,2011,1,MTL,0,1,0
sullist01,2005,1,NAS,7,3,2
sullist01,2006,1,NAS,4,2,1
sullist01,2008,1,NAS,6,1,1
sullist01,2009,1,NAS,7,2,1
sullist01,2010,1,NAS,4,1,1
sullist01,2011,1,PIT,0,2,0
sundima01,2005,1,TOR,7,1,1
sundima01,2006,1,TOR,11,6,1
sundima01,2007,1,TOR,6,3,2
sundima01,2008,1,VAN,2,1,1
suthebr01,2005,1,WAS,1,0,0
suttebr03,2010,1,CAR,1,0,0
suttebr03,2011,1,CAR,0,1,0
svatoma01,2005,1,COL,5,2,0
svatoma01,2006,1,COL,5,1,0
svatoma01,2007,1,COL,7,2,1
svatoma01,2008,1,COL,9,3,3
svatoma01,2009,1,COL,7,4,0
svatoma01,2010,2,OTT,2,0,0
svitoal01,2006,1,CBS,1,0,0
sykorpe01,2005,1,ANA,1,0,0
sykorpe01,2005,2,NYR,6,5,3
sykorpe01,2006,1,EDM,5,1,0
sykorpe01,2007,1,PIT,7,2,0
sykorpe01,2008,1,PIT,8,3,1
sykorpe01,2011,1,NJD,0,1,0
sykorpe02,2005,1,WAS,1,1,1
taffeje01,2006,1,PHO,1,0,0
taffeje01,2009,1,FLO,1,0,0
tallihe01,2007,1,BUF,2,1,0
tallihe01,2009,1,BUF,1,0,0
tambeje01,2006,1,NYI,1,0,0
tambeje01,2007,1,NYI,1,1,1
tambeje01,2008,1,NYI,2,2,1
tambeje01,2009,1,NYI,5,3,0
tambeje01,2010,1,VAN,5,2,1
tangual01,2005,1,COL,6,2,1
tangual01,2006,1,CAL,7,3,2
tangual01,2007,1,CAL,2,0,0
tangual01,2008,1,MTL,5,2,2
tangual01,2009,1,TBL,4,0,0
tangual01,2010,1,CAL,16,10,4
tangual01,2011,1,CAL,1,8,0
tarnani01,2006,1,TBL,1,1,1
tavarjo01,2009,1,NYI,8,3,1
tavarjo01,2010,1,NYI,4,0,0
tavarjo01,2011,1,NYI,2,7,0
tedenma01,2010,1,NJD,3,0,0
tenkrpe01,2006,1,BOS,3,2,1
thomabi01,2005,1,PHO,1,0,0
thompna01,2011,1,TBL,0,1,0
thorbch01,2007,1,ATL,1,0,0
thorepa01,2006,1,EDM,1,0,0
thornjo01,2005,1,BOS,2,1,0
thornjo01,2005,2,SJS,3,0,0
thornjo01,2006,1,SJS,1,0,0
thornjo01,2007,1,SJS,1,1,1
thornjo01,2009,1,SJS,2,0,0
tikhovi01,2008,1,PHO,2,1,1
timonki01,2005,1,NAS,1,0,0
timonki01,2007,1,PHI,3,1,0
timonki01,2008,1,PHI,2,0,0
timonki01,2010,1,PHI,2,1,1
tjarnda01,2005,1,MIN,1,0,0
tkachke01,2005,1,STL,3,1,0
tkachke01,2006,1,STL,5,1,0
tkachke01,2006,2,ATL,1,1,0
tkachke01,2007,1,STL,1,0,0
tkachke01,2008,1,STL,1,0,0
tkachke01,2009,1,STL,1,0,0
tlustji01,2007,1,TOR,1,0,0
tlustji01,2011,1,CAR,0,1,0
toewsjo01,2007,1,CHI,2,0,0
toewsjo01,2008,1,CHI,10,6,2
toewsjo01,2009,1,CHI,14,8,3
toewsjo01,2010,1,CHI,11,5,2
toewsjo01,2011,1,CHI,3,7,2
torrera01,2005,1,EDM,5,1,1
torrera01,2006,1,EDM,1,1,1
torrera01,2007,1,EDM,3,1,0
torrera01,2009,1,CBS,1,0,0
torrera01,2010,1,VAN,1,1,1
tuckeda01,2005,1,TOR,4,1,1
tuckeda01,2006,1,TOR,6,1,0
tuckeda01,2007,1,TOR,1,0,0
tuckeda01,2008,1,COL,1,1,1
tuckeda01,2009,1,COL,3,1,0
turgepi01,2005,1,COL,1,0,0
turriky01,2007,1,PHO,1,1,0
turriky01,2008,1,PHO,4,1,1
turriky01,2010,1,PHO,4,1,0
tyutife01,2008,1,CBS,1,1,1
tyutife01,2009,1,CBS,6,2,0
tyutife01,2010,1,CBS,3,1,0
tyutife01,2011,1,CBS,0,1,0
umberrj01,2006,1,PHI,1,0,0
umberrj01,2009,1,CBS,2,0,0
umberrj01,2010,1,CBS,2,0,0
upshasc01,2006,2,PHI,1,0,0
upshasc01,2007,1,PHI,1,0,0
upshasc01,2009,1,PHO,1,0,0
upshasc01,2010,1,PHO,2,1,0
upshasc01,2010,2,CBS,2,0,0
vanekth01,2005,1,BUF,6,2,1
vanekth01,2006,1,BUF,11,2,1
vanekth01,2007,1,BUF,6,1,0
vanekth01,2008,1,BUF,6,1,1
vanekth01,2009,1,BUF,5,2,0
vanekth01,2010,1,BUF,6,5,1
vanekth01,2011,1,BUF,3,8,0
vanrija01,2011,1,PHI,1,2,0
vasicjo01,2006,1,NAS,1,0,0
vasicjo01,2007,1,NYI,1,0,0
veillst01,2009,1,TBL,1,0,0
vermean01,2005,1,OTT,1,0,0
vermean01,2006,1,OTT,8,3,1
vermean01,2007,1,OTT,8,2,0
vermean01,2008,1,OTT,4,0,0
vermean01,2008,2,CBS,1,0,0
vermean01,2009,1,CBS,4,0,0
vermean01,2010,1,CBS,5,2,1
vermean01,2011,1,CBS,0,1,0
verstkr01,2008,1,CHI,2,1,1
verstkr01,2009,1,CHI,5,2,1
verstkr01,2010,1,TOR,3,1,0
verstkr01,2010,2,PHI,2,0,0
verstkr01,2011,1,FLO,1,8,0
vescery01,2009,1,SJS,1,0,0
vincoto01,2011,1,DAL,1,2,1
visnolu01,2006,1,LAK,3,1,1
visnolu01,2009,1,EDM,1,1,1
visnolu01,2010,1,AND,1,0,0
vlasima01,2009,1,SJS,1,0,0
voracja01,2008,1,CBS,3,1,1
voracja01,2009,1,CBS,6,2,1
voracja01,2010,1,CBS,3,0,0
voracja01,2011,1,PHI,0,1,0
vorobpa01,2005,1,CHI,3,2,0
vrbatra01,2005,1,CAR,2,1,1
vrbatra01,2005,2,CHI,4,1,0
vrbatra01,2006,1,CHI,7,2,2
vrbatra01,2007,1,PHO,8,5,1
vrbatra01,2008,1,TBL,1,0,0
vrbatra01,2009,1,PHO,18,8,3
vrbatra01,2010,1,PHO,11,7,3
vrbatra01,2011,1,PHO,4,13,0
vyborda01,2005,1,CBS,7,1,1
vyborda01,2006,1,CBS,9,5,1
vyborda01,2007,1,CBS,3,0,0
walkesc01,2006,1,CAR,1,0,0
waltebe01,2005,1,BOS,1,0,0
walzwe01,2005,1,MIN,1,0,0
walzwe01,2006,1,MIN,1,0,0
wandeto01,2009,1,DAL,1,0,0
wardja01,2005,1,NYR,1,0,0
wardja01,2006,1,NYR,1,0,0
wardja01,2006,3,TBL,1,0,0
wardjo02,2009,1,NAS,1,0,0
webersh01,2009,1,NAS,1,0,0
weighdo01,2005,1,STL,5,1,0
weighdo01,2005,2,CAR,1,1,1
weighdo01,2006,1,STL,11,6,1
weighdo01,2007,1,STL,1,0,0
weighdo01,2007,2,AND,2,0,0
weighdo01,2008,1,NYI,1,0,0
weighdo01,2009,1,NYI,1,0,0
weissst01,2005,1,FLO,1,0,0
weissst01,2006,1,FLO,1,0,0
weissst01,2007,1,FLO,6,1,1
weissst01,2008,1,FLO,6,1,1
weissst01,2009,1,FLO,10,2,1
weissst01,2010,1,FLO,7,2,1
weissst01,2011,1,FLO,3,8,2
wellmca01,2009,1,MIN,1,0,0
wellwky01,2005,1,TOR,1,0,0
wellwky01,2006,1,TOR,4,1,1
wellwky01,2007,1,TOR,1,0,0
wellwky01,2008,1,VAN,9,3,0
wellwky01,2009,1,VAN,7,4,1
wellwky01,2010,1,SJS,2,0,0
wellwky01,2011,1,WPG,2,6,0
wheelbl01,2008,1,BOS,7,4,1
wheelbl01,2009,1,BOS,13,2,0
wheelbl01,2010,1,BOS,2,1,1
wheelbl01,2010,2,ATL,3,2,0
wheelbl01,2011,1,WPG,4,6,0
whiteto02,2005,1,MIN,2,1,0
whiteto02,2006,1,MIN,2,1,1
whiteto02,2007,1,ATL,1,0,0
whiteto02,2008,1,ATL,2,1,1
whiteto02,2009,1,ATL,1,0,0
whitnra01,2005,1,CAR,5,4,0
whitnra01,2006,1,CAR,5,0,0
whitnra01,2007,1,CAR,1,0,0
whitnra01,2008,1,CAR,2,0,0
whitnra01,2009,1,CAR,3,1,0
whitnra01,2010,1,PHO,5,1,1
whitnra01,2011,1,PHO,6,11,3
whitnry01,2005,1,PIT,2,1,0
whitnry01,2007,1,PIT,1,0,0
widemde01,2005,1,STL,6,2,1
widemde01,2006,1,STL,1,0,0
widemde01,2007,1,BOS,1,0,0
willija01,2005,1,DET,7,5,2
willija01,2006,1,DET,5,1,0
willija01,2006,2,CHI,4,2,0
willija01,2007,1,CHI,1,0,0
willija01,2008,2,CBS,7,2,1
willija01,2009,1,DET,9,3,0
willija01,2010,1,DAL,1,0,0
willija01,2011,1,PIT,0,1,0
willije01,2007,1,TOR,1,0,0
willije01,2008,1,TOR,1,1,0
williju01,2005,1,CAR,2,1,0
williju01,2006,1,CAR,4,0,0
williju01,2008,1,CAR,1,0,0
williju01,2008,2,LAK,1,1,1
williju01,2009,1,LAK,1,1,1
williju01,2010,1,LAK,4,1,1
williju01,2011,1,LAK,3,6,1
willsbr01,2005,1,WAS,9,3,1
willsbr01,2006,1,LAK,2,0,0
willsbr01,2007,1,LAK,1,0,0
wilsoco01,2009,1,NAS,1,0,0
wilsoco01,2011,1,NAS,1,3,1
wilsoky01,2010,1,CBS,5,2,2
winchbr01,2008,1,STL,1,1,1
winchbr01,2011,1,SJS,0,1,0
wingeto01,2011,1,SJS,0,1,0
wisnija01,2009,1,AND,3,2,2
wisnija01,2010,2,MTL,2,0,0
wisnija01,2011,1,CBS,1,2,0
wittbr01,2008,1,NYI,1,0,0
wolskwo01,2006,1,COL,6,3,0
wolskwo01,2007,1,COL,8,4,1
wolskwo01,2008,1,COL,12,10,2
wolskwo01,2009,1,COL,8,1,1
wolskwo01,2009,2,PHO,7,0,0
wolskwo01,2010,1,PHO,1,0,0
wolskwo01,2010,2,NYR,8,4,1
wolskwo01,2011,1,NYR,0,1,0
wolskwo01,2011,2,FLO,3,7,1
wrighty01,2005,1,CBS,1,0,0
yandlke01,2007,1,PHO,1,0,0
yandlke01,2009,1,PHO,1,0,0
yashial01,2005,1,NYI,7,2,0
yashial01,2006,1,NYI,3,0,0
yipbr01,2009,1,COL,1,0,0
yipbr01,2010,1,COL,1,1,1
