,ChurnProbability,y_train,ChurnPredicted
4921,0.3577999141174438,0,0
1530,0.43606617821151983,1,0
4367,0.10126407669849466,0,0
6091,0.690972851112178,1,1
3638,0.4644793033863357,1,0
6896,0.3698152015431164,1,0
2589,0.7132062046908225,1,1
5875,-0.015724863541395247,0,0
5012,0.16275415880863908,0,0
4103,0.16474598920735273,0,0
4966,0.3200857419557325,0,0
2081,0.44617115353968084,0,0
6427,-0.040892134234522565,0,0
5840,-0.00852231500098681,0,0
2230,-0.06178100181544613,0,0
541,0.3887554803788864,0,0
5813,0.14373591338274047,0,0
3793,0.17842080949433176,0,0
428,0.5525916104352296,0,1
1464,0.18239785300235475,0,0
2527,0.5995915624923077,1,1
3839,0.14708750812294635,0,0
6244,0.437022550471492,0,0
6441,0.2027220769244558,0,0
406,0.19630144635877966,0,0
2630,0.06610632788551632,0,0
2130,0.24330139841585768,1,0
6068,0.42811668058346763,1,0
2661,-0.1229735319346445,0,0
1391,0.49514722458768967,0,0
4964,0.5108138752733824,1,1
598,0.2162292437940589,0,0
5247,0.47813608790427614,1,0
5389,0.2378471213892674,0,0
1095,0.6584971442800917,0,1
6857,0.36083078125193035,0,0
2647,0.25947330893357556,0,0
3525,0.5115553238563585,1,1
4587,0.31073297272597833,0,0
577,0.5729260958768563,0,1
3346,0.7184284215860534,0,1
6278,0.19735309308776322,0,0
4215,0.18690865929730144,0,0
3032,0.10204604916233984,0,0
4332,-0.006889560033786199,0,0
5658,0.5650516223052324,0,1
1659,-0.06327943794742943,0,0
6921,0.3645918022069172,0,0
1889,0.3464233630777423,0,0
2144,0.3285931999698999,0,0
3011,0.12621880641286626,0,0
4269,0.389307875930358,1,0
2845,0.48720711313101206,0,0
4521,0.17949257379084554,0,0
56,0.12699088986914414,0,0
4820,0.06051186679930592,0,0
5267,0.1679218249381737,0,0
2790,0.231432366568849,1,0
1299,0.4333388974786985,1,0
5216,0.013985704172655947,1,0
6631,0.288752440584347,0,0
4268,0.2952819175922505,0,0
2152,0.5122265330464589,0,1
5143,-0.048585831687473664,0,0
1225,0.37574657728854993,1,0
2909,0.0360711234086917,0,0
4218,0.3312765747881361,0,0
89,0.26738644171803944,0,0
2170,0.1250918118528668,0,0
1737,0.3829788813443586,0,0
5045,0.2903984872843516,0,0
6489,0.26469552582880645,1,0
2936,0.4102472682662745,0,0
5379,0.21719031393970328,0,0
5971,-0.15384257870397428,0,0
4859,0.22295854973678875,0,0
1856,0.25061141190711866,1,0
6555,0.021035554142645463,0,0
4464,0.4423973995950038,1,0
1772,0.6087779462122332,1,1
2322,-0.06506489148504899,0,0
1221,0.37253444755389675,0,0
6201,0.5612342586887495,0,1
865,0.45251374768236485,1,0
316,-0.13545668200750127,0,0
6450,0.03221890229871008,0,0
2535,0.08012660488366458,0,0
5872,0.6147038310387034,1,1
66,0.29076201717892536,0,0
698,0.3901712046319915,0,0
990,0.16041785312337875,0,0
6010,0.07455101959985422,0,0
1947,0.09537647963323234,0,0
3608,0.3984280744627532,1,0
1243,0.44106408525838,1,0
2183,0.3514203947764515,0,0
3127,0.3393389933645423,1,0
1300,0.13326475349335862,0,0
4502,0.4031628985530746,1,0
2371,0.36260987615952145,0,0
2988,0.19181814382915158,0,0
438,0.388539374260922,0,0
5511,-0.055798641747407667,0,0
2723,0.13335918466288166,0,0
2451,0.3189154058335409,1,0
396,0.45469339769636924,0,0
6836,0.6708740873896784,1,1
1760,0.10145562071290917,0,0
1930,0.32549997575360823,0,0
3249,0.36731223065866586,0,0
3803,0.24435304514484132,1,0
71,-0.040773955407314044,0,0
4198,-0.07167105346661098,0,0
2275,0.6413692976541548,1,1
5240,0.22543614597165287,0,0
2750,0.14386578874373646,0,0
2669,0.4770043291164665,1,0
1201,0.42811668058346763,0,0
3895,-0.021311037332270993,0,0
1050,0.43512347245521477,1,0
5333,0.5513335603646934,1,1
3422,-0.028820202558916326,0,0
2042,0.33373648757434426,0,0
4864,0.1339475759793896,0,0
2705,-0.10486650765596539,0,0
6113,0.42117909486164584,0,0
3575,0.15119125079362125,0,0
4064,0.3706990208348478,0,0
4488,0.358865308933891,1,0
1896,0.12886791337137374,0,0
2702,0.44106408525838,0,0
6017,0.34490066872207414,0,0
2442,0.7361106503512872,1,1
3733,0.11788926331245844,0,0
6684,0.10606509708991227,0,0
4259,0.2542510920383447,1,0
664,-0.05319872084295338,0,0
7019,-0.030447700444060782,0,0
6917,0.1480248305877634,0,0
237,0.5525916104352296,0,1
6249,0.5864278826910655,0,1
6451,0.17197493685914142,0,0
3099,0.026257771037876354,0,0
1126,0.467624664779427,1,0
3918,0.5592750232707046,1,1
5645,-0.007374091633782699,0,0
3303,0.5812056657958347,1,1
4471,0.44439689824851625,1,0
3712,0.004277155331316833,0,0
2354,0.12621880641286626,0,0
3078,0.7622217348274416,1,1
4584,-0.05658537843906307,0,0
5009,0.045196614859384414,0,0
271,-0.004724696162302852,0,0
1710,0.545205881117849,0,1
5675,0.5330105135329781,0,1
1439,0.6224523984809665,1,1
6075,0.13715539723604783,0,0
5359,0.44556790624567655,1,0
2565,0.24774127033528523,0,0
352,0.7094451837358358,0,1
563,0.2764281220867426,0,0
2830,0.01038622093475923,0,0
2090,0.11119841759583016,0,0
1523,0.33325968327650013,0,0
5822,0.4749328162553548,0,0
1023,0.4672076284756733,0,0
6412,0.08987812825831781,0,0
680,0.570206849866076,1,1
3777,-0.0009765518906443837,0,0
2213,0.1548226002539458,0,0
6392,0.22124358285377266,0,0
4876,0.5411321277994814,1,1
4578,0.2920376817032836,0,0
5241,0.017901501838548467,0,0
3199,-0.0839776400750418,0,0
3423,0.29945013711958424,1,0
1868,0.4855610664310075,0,0
5067,0.14398018191776943,0,0
1163,0.6277182250480032,1,1
2435,0.4078216542304512,0,0
3391,0.20453189397048627,0,0
5739,0.2508041034279578,0,0
1409,0.4220361880544571,0,0
6979,0.3698152015431164,0,0
481,0.1697518079316231,1,0
351,0.17587442792481384,0,0
1998,0.4796351816045373,1,0
4327,0.5121216459520546,0,1
4059,0.4083862978892737,1,0
257,0.075108179379136,0,0
2902,0.6005090229661462,0,1
1550,0.6975395540051298,0,1
4134,0.34951899274913173,0,0
229,0.06431234684290302,0,0
5000,0.3305315271955278,0,0
5768,0.3235565144905547,0,0
6601,0.17104911314786053,0,0
6898,0.36719640247037094,0,0
3495,0.7236506384812843,1,1
4190,0.43365692276037676,1,0
1785,-0.045354207956945856,0,0
6873,0.00828969784699695,0,0
5130,0.378640483740859,1,0
12,0.17897005759620327,0,0
6602,0.42785224617759515,0,0
1568,0.6399472338149812,0,1
4651,0.4705240621506993,1,0
3507,0.20453189397048627,0,0
2293,0.013268913516977995,0,0
2289,0.0007977299858781747,0,0
63,0.15747962115814892,0,0
4206,0.06289968906982646,0,0
1982,0.1523097250181773,0,0
813,0.0879805599976199,0,0
284,0.45397359217327526,1,0
3764,0.15550542273997678,0,0
1759,0.1209764236467919,0,0
5736,0.22019854465617894,0,0
4237,0.5084655120914722,1,1
5797,0.34808587435714133,0,0
4136,-0.059159852103787075,0,0
2311,0.3496946776524544,0,0
3188,0.378640483740859,1,0
3616,0.06298316829542099,0,0
2211,0.17727473159582507,0,0
4600,0.08435320030957258,0,0
4581,-0.12966982145344783,0,0
5051,0.18105218456366565,0,0
3758,0.3706990208348478,0,0
5700,0.5021540164594368,0,1
3273,0.40309590921868715,1,0
463,0.6538293095241577,1,1
5770,-0.029939078831946422,0,0
3856,0.2965550482263068,0,0
5800,0.513316846157833,0,1
2980,-0.1585104134599082,0,0
1731,0.6969851718658329,1,1
6089,0.7674439517226725,1,1
1551,0.084995453390316,0,0
4049,0.30228735801466394,0,0
3792,0.6102230627264487,1,1
4907,-0.17089317447599808,0,0
3323,0.07919868848494466,0,0
4489,0.0728415653523041,0,0
2824,-0.15578090592960234,0,0
4709,0.3660636448200527,0,0
5877,0.1792130588214531,1,0
4800,0.7674439517226725,1,1
538,0.1393571863058394,0,0
6642,0.1871326770926761,0,0
6630,0.6186519184373693,0,1
4705,0.5182276821390167,0,1
6377,0.33903763376036167,1,0
838,0.14729326915645694,0,0
450,-0.19252095642252448,0,0
1360,0.7047773489799017,1,1
697,0.4751166326405457,1,0
3265,0.46848175797223823,1,0
588,0.1480248305877634,0,0
279,0.4201752176774564,0,0
2455,0.5185404145023975,1,1
4135,0.12175673269044288,0,0
5163,0.2499472141780556,0,0
3787,0.2855562322965481,0,0
7013,0.481496151981538,0,0
5193,-0.1585104134599082,0,0
6400,-0.025614915192560074,0,0
5657,0.5963849236766179,0,1
1888,0.215790010268692,0,0
1048,0.008088149467733063,0,0
4714,-0.047292535182573946,0,0
6543,-0.11188541887278809,0,0
1591,0.15424805224380533,0,0
2153,0.48937062555316185,0,0
4505,-0.13161841019860143,0,0
1054,0.481496151981538,1,0
2560,0.3360044729452323,1,0
4143,0.5160360921686133,1,1
6880,-0.10486650765596539,0,0
1663,0.42405176613399814,1,0
5019,0.6995551320846709,0,1
1152,0.38227521341311926,0,0
2285,0.2549519735059884,1,0
137,-0.16100312282483326,0,0
2345,0.32027775885837734,0,0
166,0.5990371803530108,1,1
5916,0.06289968906982646,0,0
4361,0.08331407669101962,0,0
5326,0.2628333730108374,1,0
1129,0.4735780687381083,0,0
4279,0.23727667067397992,0,0
1859,0.34837076938192757,1,0
6812,0.3215680150967588,0,0
3662,0.3992863500965328,1,0
1443,0.3285931999698999,0,0
4329,0.486745094975689,1,0
5231,0.689110698294209,1,1
6497,0.4188295492387672,0,0
2816,0.19181814382915158,0,0
197,0.3069994820167686,0,0
642,0.6584971442800917,1,1
5773,0.19314364639699722,0,0
2155,0.48992500769245884,1,0
1980,0.5943693455970768,0,1
5972,0.34798140140840317,1,0
2508,0.17504248865520577,0,0
1374,0.03048633610659259,0,0
5013,0.4529536355630572,0,0
3204,0.02189264733545676,0,0
4592,-0.017468552869124437,0,0
6508,0.4710517181910762,1,0
147,0.4855610664310075,1,0
3820,0.19738303297842139,0,0
1227,0.2646776588016909,0,0
1429,-0.03511553519999466,0,0
4463,0.6147038310387034,1,1
4478,0.518909945881934,0,1
5838,0.050534659942910204,0,0
216,-0.18119883656733665,0,0
6735,-0.1321833064307176,0,0
3136,0.531148360715009,1,1
4438,-0.02195185539875255,0,0
2826,0.268012179221001,0,0
2168,0.6210684533946355,1,1
5123,0.5702302295286574,1,1
4253,0.5754960560956942,0,1
4895,0.32679023199198975,0,0
1483,-0.08521860080800296,0,0
6038,0.12698802866423106,1,0
4067,-0.018375768768454516,0,0
1683,0.07071274779095435,0,0
2448,0.6995551320846709,1,1
734,0.461094677205524,0,0
4963,0.1924334182376813,0,0
2820,-0.06382768685972101,0,0
2403,-0.09222571966728993,0,0
603,0.2781893174006773,0,0
6457,0.16690765465399063,0,0
1348,0.6114971922230136,1,1
534,0.6413692976541548,1,1
6690,0.2539403857424918,0,0
3476,0.25247170270975455,0,0
4635,0.03557896637597191,0,0
1899,0.4775044549110662,0,0
2491,0.023692629863032805,0,0
4690,0.1999761048147554,0,0
1566,0.10637497702953636,0,0
958,0.19675673300937538,0,0
495,0.2655092083365504,1,0
3399,0.16078849574258963,0,0
5515,0.07921885435578815,0,0
1033,-0.052644338703656424,0,0
1359,0.643384875733696,1,1
3096,-0.017321260834557886,0,0
2291,0.6694959602098505,1,1
887,0.45091594472852875,0,0
6710,-0.01661171224960676,0,0
2957,0.5544537632531986,0,1
2928,0.022476701425225662,0,0
26,0.4449406337149217,1,0
3948,0.21639293057515643,0,0
5968,0.1971697433024257,1,0
6030,0.3100212700726979,1,0
5428,0.572222427945617,1,1
1186,-0.04146474665522497,0,0
4260,0.08508665354531078,0,0
5197,0.18690865929730144,0,0
6922,0.5061185102716713,0,1
1341,0.46526604007799105,1,0
2620,0.29493707907455596,0,0
1244,0.2183363918382099,1,0
1030,0.35881520317238935,0,0
5278,0.18105218456366565,0,0
1415,0.09510320635846176,0,0
3521,-0.03213042859269076,0,0
4629,0.2020289230860357,0,0
3013,0.2457685641228309,0,0
1401,0.6714679286175855,1,1
3929,0.11928713527008522,0,0
6981,0.41752431245039706,0,0
320,0.06100179382158873,1,0
1815,-0.18517588007535968,0,0
402,0.2764079562158991,1,0
5121,0.15747826970881523,0,0
2281,0.38024937381405266,1,0
6680,0.214327514452128,1,0
4757,0.32120611920318554,1,0
6351,0.3095024529012192,1,0
6580,0.07016177843013399,0,0
4590,0.13522398891140366,0,0
895,0.3659160374649838,0,0
5184,0.16891369816868695,0,0
3825,-0.09833652008206245,0,0
2031,0.34892633396219286,0,0
3405,0.16673001987569372,0,0
23,0.033439712177507075,0,0
4696,0.2589095801026064,0,0
1202,0.27655656243347665,1,0
2989,0.26469552582880645,0,0
1742,0.6532749273848607,1,1
376,0.3698152015431164,0,0
3160,-0.11188828007770116,0,0
5636,0.4169685788617665,1,0
1277,-0.14067889890273214,0,0
2627,0.04515604545409688,0,0
4362,-0.12324819169819168,0,0
4507,0.25886895361284923,0,0
6605,0.14419911430610322,1,0
425,0.26801118035849236,0,0
6664,0.3919997162678534,0,0
6273,0.6917629549706019,1,1
2896,0.16289250350669104,0,0
1286,0.24555364044583486,0,0
5539,0.0001466865617218427,0,0
2188,0.26406444440916,0,0
2615,-0.012599169733926642,0,0
6622,0.4625073349786005,1,0
299,0.4730898828999076,1,0
4412,-0.13171650649772268,0,0
607,-0.0593505175570983,0,0
2960,0.505130991672162,1,1
584,0.2542510920383447,0,0
1779,0.5829098629613285,0,1
4035,0.2997616870419967,0,0
6657,-0.06960428589424886,0,0
467,0.20399990803954102,0,0
487,0.05776589468960553,0,0
3079,0.513687728986703,1,1
1501,0.1053299388319427,0,0
5353,0.26537086363849843,0,0
2982,-0.09441786121125686,0,0
2035,0.19586289240777754,0,0
3722,0.0701503968897775,0,0
6114,0.41752431245039706,0,0
282,0.2468640112716304,0,0
2694,0.2012480043008834,0,0
3841,0.5846663603895911,1,1
4377,0.49518668367629987,0,0
518,0.4908424681662974,1,0
6692,0.15769824385830858,0,0
2325,0.32027775885837734,0,0
3102,0.27453560429854196,1,0
6109,0.391258451263337,0,0
4320,-0.18449305758932866,0,0
142,0.3196275941002236,0,0
1810,-0.03385470748947357,0,0
6919,0.2664509152303469,0,0
6606,0.41666603681661746,1,0
1051,0.3535839071986012,0,0
191,0.5885927465625489,1,1
4100,-0.016643202576337085,0,0
5090,0.5683083668824239,1,1
4194,-0.1087912153920498,0,0
5358,0.13142085743725368,0,0
4750,0.14728709866312883,0,0
6843,0.48472951689614796,1,0
5208,0.22753565224146385,0,0
6117,-0.07136834241309667,0,0
2278,0.4661440414632194,0,0
6597,0.36910262354168516,1,0
2924,0.5624816620863944,1,1
4890,0.3116673167727026,0,0
5672,0.03631277318460792,0,0
1520,0.2542510920383447,0,0
5254,0.02884714168766072,0,0
1749,0.4258363411105143,0,0
4267,-0.012599169733926642,0,0
6361,0.33445623493161236,0,0
2484,0.16275415880863908,0,0
1150,0.27667239062177157,0,0
4601,0.38011051855000116,0,0
6189,-0.06624307553786948,0,0
1927,0.3696660847595394,1,0
1389,0.5513174809386646,1,1
4765,0.19101168138604746,0,0
6005,0.105646709336825,0,0
5595,0.21497632776094805,0,0
2862,0.5833705296673181,1,1
2621,-0.017321260834557886,0,0
3794,0.37775666444912764,0,0
5407,-0.1518038624215793,0,0
2014,0.3031229335602269,0,0
4216,-0.05709615090655417,0,0
5488,0.35200655608252246,0,0
6312,0.07205082635538848,1,0
1579,0.639540786018293,1,1
6998,0.5520372282959327,0,1
5264,0.04870244928388476,0,0
6320,0.1922502374607091,0,0
6333,0.273673302654059,1,0
1074,0.22019854465617894,0,0
6946,0.1419759853785849,0,0
1052,0.09544465140858804,0,0
1027,0.166049379020211,0,0
2174,0.033418315158735334,0,0
3378,-0.15501050123726923,0,0
2449,0.4771322107200867,0,0
4224,-0.19755864109144955,0,0
4229,0.1451810298969559,0,0
3148,0.20597590245797953,0,0
2268,0.08007594754859945,0,0
1565,0.3327041186962349,0,0
6964,0.03938421064737924,0,0
1203,-0.11344878862845817,0,0
1529,-0.06364315463341519,0,0
3004,0.5427512793922006,1,1
5742,0.12757605198563512,0,0
2049,0.2862585487784537,0,0
5465,0.17337145704036327,0,0
2688,0.6204804300732313,1,1
1797,0.034157229524338084,0,0
1735,0.07204661370114174,0,0
2378,0.43714845660085283,1,0
4158,-0.003782233828609316,0,0
2366,0.6969851718658329,1,1
1589,0.5803024191281398,0,1
1573,0.19373148613994168,0,0
992,0.10260043130163676,0,0
4204,0.6760963042849093,0,1
1886,-0.05694686511461185,0,0
95,0.5135598473830828,1,1
5537,0.20404715259612957,0,0
4441,0.0251345325855101,0,0
3311,0.21354512117301128,0,0
5474,0.6851626108955431,0,1
5156,0.10550936350128166,0,0
773,0.45220101531898405,1,0
5252,0.33152370463297737,0,0
1823,0.4670600211206044,1,0
1411,0.5945564120407559,0,1
6683,0.0360711234086917,0,0
5965,0.06838920157584281,0,0
4992,0.17080631586551973,0,0
465,-0.0734973350920359,0,0
4856,0.4847027907972279,1,0
3836,-0.046929964775705726,0,0
4255,0.31171905653520465,1,0
1614,-0.05694686511461185,0,0
769,0.10550936350128166,0,0
34,0.5233454260855094,0,1
1651,0.7407784851072211,1,1
3867,0.2929530484062149,0,0
2137,0.2529634872305161,0,0
6672,0.049823880210030785,0,0
974,0.04534534190821291,0,0
3210,-0.17141606628856473,0,0
4739,0.5187820642783136,0,1
3208,0.1027531298720557,0,0
3728,-0.04467138547091488,0,0
2766,0.10013802982247375,0,0
1894,0.29435461938700525,0,0
3552,0.16891369816868695,0,0
6992,0.1647251437621444,0,0
4877,0.0237442860606066,0,0
3584,0.4365343646332914,0,0
2038,0.5279417218993192,1,1
4660,0.21497632776094805,1,0
5376,0.04770102075809693,0,0
4571,0.5154817100293163,0,1
6833,0.5497478097444222,0,1
3702,0.554063453048365,1,1
1632,0.2756892077211398,1,0
476,0.3588057971062923,0,0
5171,0.3836196994108401,0,0
4960,0.5115553238563585,1,1
691,0.09953510951600933,0,0
2356,0.19691740034167424,0,0
3487,-0.027087636366798895,0,0
2447,0.5833705296673181,0,1
747,0.5707948731874799,0,1
3179,0.07671588347133759,0,0
1701,0.1816893036069836,1,0
834,0.7251118344215284,1,1
4360,0.4959153992695859,0,0
1673,0.33063432170739265,1,0
3428,0.4359680425375954,1,0
3002,0.09305484255024216,0,0
1259,0.297252534550652,1,0
268,-0.13489203834867874,1,0
2010,0.6204804300732313,1,1
6027,0.08835551746757786,0,0
442,0.08111131505951921,0,0
5861,-0.009558832863137162,0,0
3025,-0.1500043068950745,0,0
2444,0.6107774448657456,1,1
4310,-0.03926463634937811,0,0
3364,0.5103532085673929,1,1
752,0.2549442458767648,0,0
3164,0.5018306374231647,0,1
6521,0.10588432097123962,0,0
5662,0.6147038310387034,1,1
4246,0.21270701141007514,0,0
1412,0.5853861077468591,1,1
2482,0.4803388495357766,0,0
2159,0.19279985537219588,0,0
1852,0.3874201794544372,1,0
616,0.39536164236044835,0,0
176,0.5792907182327881,1,1
5424,0.2570110971189545,0,0
4582,-0.055798641747407667,0,0
6859,0.006019946881109038,0,0
2804,0.2889010468019246,1,0
280,0.2733390526434297,0,0
5166,0.14658224829092123,0,0
1006,0.4773170614798473,1,0
5134,0.6505396019480517,1,1
5745,-0.07417402435106152,0,0
1424,-0.13563095271428155,0,0
6518,0.44106408525838,1,0
2642,0.3744818538580821,1,0
4080,0.04843993512369971,0,0
4337,0.3482448632525667,0,0
3140,0.5023180302280743,0,1
5103,0.2929536071493287,0,0
678,0.5589723122171902,0,1
4965,0.5032432951962412,1,1
4381,0.41934032170625835,1,0
264,0.08361428594396977,0,0
5939,0.21067244990065898,0,0
6553,0.08854481392169394,0,0
5313,0.25552935015450107,0,0
5501,0.3038647091307428,0,0
2660,0.29888549346076176,0,0
3976,0.4698944157453148,1,0
286,0.38633894542162045,0,0
2100,0.17516957755260618,0,0
4710,0.21622756503011412,0,0
1708,0.43841318003132074,1,0
1073,0.6538293095241577,1,1
2358,-0.10093758726563426,0,0
5416,0.25566769485255303,0,0
6771,0.17927790268714305,0,0
4015,0.03295270910734603,0,0
4424,0.44106408525838,1,0
4078,0.1636629081990241,1,0
2686,0.6296507343671282,1,1
2887,0.41431218271574394,1,0
988,0.0844209053801756,0,0
1109,0.2106457238017389,0,0
3634,0.15432795452827117,0,0
1874,0.04070423325119906,0,0
966,0.26011412700005715,1,0
3500,0.23331763133138542,0,0
1892,0.5423251640098896,0,1
5388,0.22019854465617894,1,0
1985,0.31237081569557656,1,0
3875,0.372895423663446,1,0
6234,-0.04090239575404811,0,0
2270,0.7303340513167593,1,1
3735,0.6799403940003121,0,1
1638,0.18563485678827632,0,0
3863,0.6016071405718487,0,1
4047,0.1799519731870559,0,0
1171,0.24000104416686036,1,0
5301,0.49514722458768967,1,0
3325,0.6257026469684622,1,1
5083,0.06500611042282442,0,0
3339,-0.0898511891295734,0,0
6323,0.2421923939276047,0,0
3431,0.5650516223052324,1,1
2528,0.6219416260134754,1,1
1390,-0.10592428761195435,0,0
2007,0.6094816141434725,1,1
5887,0.2603916479685174,0,0
6216,-0.08142233341865261,0,0
4722,-0.01806017520016067,0,0
5780,-0.1441370592791153,0,0
915,0.7236506384812843,1,1
4933,0.37207378084790727,0,0
3012,-0.016036484665101478,0,0
4525,0.3288061370590706,0,0
4593,0.23922525941913353,0,0
141,0.28553442022830067,1,0
5302,0.3632865654185471,0,0
5271,0.36854688995305457,0,0
5190,0.6212218786562074,0,1
1376,0.32683132508160034,1,0
4576,0.21311417494297902,0,0
3047,0.40831812611391805,1,0
1080,0.12185368271044666,0,0
4030,0.3181487661794381,0,0
3581,-0.09040557126887039,0,0
1691,-0.1225092773325889,0,0
4207,0.20802154467359965,0,0
1870,0.41431218271574394,0,0
6472,0.15180446518615212,0,0
250,0.21663593180040625,0,0
6279,0.3811167285263895,0,0
3408,0.37175352876874446,1,0
6899,0.4855610664310075,1,0
4300,0.08761660310197508,0,0
6401,0.2582281355463677,1,0
3944,0.06803550619972354,0,0
1025,0.234826071828218,0,0
2672,0.04528448580083094,0,0
3804,0.5498723644244493,0,1
4482,0.6100359962827695,1,1
2858,0.21769557377172838,0,0
1224,0.41431218271574394,1,0
415,0.4918735964376124,0,0
2171,0.4358418683631491,0,0
2650,0.4442492908934472,0,0
3340,0.6929111783378061,1,1
3478,0.26038070687462694,0,0
6342,0.4449406337149217,0,0
6070,0.11521028053714541,0,0
5945,0.31941588421496553,0,0
2652,0.3698152015431164,0,0
2022,0.5363705776102399,0,1
2753,0.569416746007652,1,1
2297,0.17822828202568738,1,0
5986,0.591119097109581,0,1
1997,0.2130197437734559,0,0
6671,0.15688312860458808,0,0
2969,0.108602131967758,0,0
3720,0.10294422232643811,0,0
5771,0.16275415880863908,0,0
230,0.15689959318398258,0,0
2591,0.3927184647626127,0,0
2483,0.4620791270137499,1,0
5600,0.5833705296673181,1,1
241,0.1424116781246739,0,0
6140,0.20975411086571716,0,0
5860,0.564984632970845,1,1
5422,-0.16030996898641306,0,0
1964,-0.10588228319240489,0,0
810,0.27711094457277363,1,0
837,0.3698152015431164,1,0
2239,-0.1550877520911822,0,0
5565,0.4405766924534704,1,0
3363,0.10943368150261751,0,0
6133,0.4266949437318338,0,0
2671,0.24161363326321747,0,0
1294,0.41495300078222547,1,0
5355,0.25028549019938817,0,0
5628,0.5521309437292402,1,1
6705,0.3006199626757763,0,0
4083,0.4175554197422023,1,0
4325,0.2378035225674997,0,0
6924,0.6147038310387034,1,1
3869,0.3188886797346208,0,0
6595,-0.034042419454147245,0,0
4063,0.5943693455970768,1,1
5025,0.5885927465625489,0,1
2664,0.132213106764375,0,0
3157,0.32803746638126924,1,0
5633,0.2207529267954759,0,0
180,0.44106408525838,1,0
3207,0.2614116361592036,0,0
1205,0.6413692976541548,1,1
5068,-0.08181277620355845,0,0
4879,0.12020435553426467,0,0
2691,0.27347739734148174,0,0
2298,0.18041263989304537,0,0
3026,0.6068293574670796,1,1
1116,0.05900254774137001,0,0
3068,0.1458641793705267,0,0
3035,0.5716519663802913,0,1
5791,0.36138516339122734,0,0
443,0.30858680023137397,0,0
3352,0.5701204139388912,1,1
6272,0.023123718733779358,0,0
4790,0.5669841316243573,0,1
6878,0.6323860598039371,1,1
2231,0.5677038789816253,1,1
5487,-0.012800718113190501,0,0
1910,0.46467219885008393,0,0
6298,0.40636953736876447,0,0
504,-0.0505764248521768,0,0
5283,0.20054074847357797,0,0
560,0.21228082940785314,0,0
2261,0.20791621627143303,0,0
4305,0.06627144968087575,0,0
2332,0.05473812896969115,0,0
5868,0.41431218271574394,0,0
106,0.13363484361600886,0,0
3043,0.562620190362906,1,1
5322,0.27902742716361345,0,0
4188,0.551169546596056,1,1
4942,0.4965598823607663,1,0
3517,0.0421392618356369,1,0
6738,0.22019854465617894,0,0
292,0.19840934220574205,0,0
5779,0.20402798558779475,1,0
2593,-0.07930980531910789,0,0
5188,0.5407251128055941,0,1
3658,0.31878958424591963,0,0
2934,0.23400304252390264,0,0
2244,0.01261957511505303,1,0
5682,0.44106408525838,0,0
5275,0.41550738292152245,1,0
1114,0.4696299813394424,0,0
581,0.42859290172728015,1,0
4449,0.280352829822827,0,0
3063,0.49716280266723073,0,0
4887,0.02697651953263569,0,0
5368,0.6865407380753711,1,1
6600,0.3066106812404432,1,0
240,0.013268913516977995,0,0
2012,0.3745755692913895,1,0
4835,0.28057566517723337,0,0
2390,0.14450660681021799,0,0
206,-0.13670185539470914,0,0
6775,0.29365503790058073,0,0
3832,0.05560524347236887,0,0
1318,0.378640483740859,0,0
3089,-0.07201967457239733,0,0
5437,0.4240368691489378,1,0
1333,-0.0976013618240928,0,0
2679,0.6257026469684622,1,1
1367,0.4103176247674304,0,0
902,0.4600796283602375,1,0
1993,0.4855610664310075,1,0
2576,0.3116673167727026,0,0
4908,0.6264440955514383,1,1
5520,0.12497531178960315,0,0
3205,0.11654359487376928,0,0
4393,0.5369249597495368,1,1
4988,-0.020742181019201722,0,0
3061,0.6525551800275928,1,1
2949,-0.11132968528415742,0,0
2581,0.19080357051042163,0,0
740,0.002914055690194081,0,0
1076,-0.0990856959671908,0,0
4341,0.562620190362906,1,1
3028,0.2477837017559059,1,0
1165,0.0020850137873498764,0,0
2236,0.6048474205696457,0,1
1354,0.5211103747212356,1,1
4789,0.49895796615081234,1,0
924,0.4724565714698242,0,0
6701,0.3626150036416216,0,0
2499,0.02396947125712825,0,0
5249,-0.13740552332594846,0,0
1079,0.6042593972482416,0,1
6722,0.18838336311534992,0,0
5170,0.22019854465617894,0,0
4257,0.3633337521363809,0,0
5331,0.009520217671756023,0,0
4429,-0.04665171711609239,0,0
3534,0.16747246732117846,1,0
6365,0.7361106503512872,1,1
4967,0.470300863542003,1,0
1555,0.20619149800994446,1,0
3654,0.37556308789089876,0,0
2360,-0.1329537111230507,0,0
2346,0.1699682061025836,0,0
620,0.5208424552010589,0,1
779,0.4358418683631491,1,0
6579,-0.110740056710497,0,0
5398,0.21497632776094805,0,0
1132,0.6399472338149812,1,1
5920,0.5664297494850604,0,1
6464,0.31204749482513033,0,0
4597,0.48586262713329115,1,0
1989,0.10031348297022233,0,0
1764,-0.12513839580612784,0,0
3760,0.5506154914442988,0,1
4832,-0.04809843888256411,0,0
1629,-0.03139151422708795,0,0
5054,-0.09872173907154592,0,0
1184,0.4281055089223706,0,0
3991,0.5504280980130799,1,1
6197,0.21098518226403976,1,0
983,0.6413692976541548,1,1
3891,0.019224385647281364,0,0
4291,0.1138243488629889,0,0
3403,0.22213687188180697,0,0
4278,0.30266764690963116,0,0
2210,0.15807832881036657,0,0
4093,0.4415033187837468,0,0
5041,0.01059112035218368,0,0
3510,0.6048137793875386,0,1
433,0.42811668058346763,1,0
4558,0.587872999205281,1,1
